shipment_id,transaction_id,status,delivery_time_days,shipment_date
SHP_0000417,545052,Processing,9,2025-09-29T05:55:13.686596
SHP_0000418,550801,Processing,10,2025-04-16T14:24:47.654586
SHP_0000419,566307,Delivered,11,2025-12-04T18:57:00.967774
SHP_0000420,556571,Delivered,1,2025-07-13T16:12:39.782700
SHP_0000421,562112,Returned,2,2025-10-25T19:28:16.994609
SHP_0000422,578463,Shipped,6,2025-03-31T07:13:50.442628
SHP_0000423,570240,Processing,11,2026-01-03T22:48:21.623816
SHP_0000424,555160,Processing,3,2025-04-15T17:47:20.675585
SHP_0000425,579523,Processing,9,2025-10-06T15:06:31.956019
SHP_0000426,579779,Shipped,10,2025-09-15T01:56:23.368834
SHP_0000427,543468,Returned,7,2025-05-08T12:46:52.284750
SHP_0000428,567623,Processing,14,2025-02-20T11:07:58.472870
SHP_0000429,569418,Returned,9,2025-12-26T10:53:03.936228
SHP_0000430,550968,Processing,14,2025-11-30T11:23:21.779562
SHP_0000431,573762,Shipped,8,2025-02-14T21:05:02.570279
SHP_0000432,550670,Processing,5,2025-09-28T14:52:55.375760
SHP_0000433,564083,Returned,6,2025-03-26T14:02:03.875457
SHP_0000434,549104,Delivered,2,2025-03-01T14:18:21.015417
SHP_0000435,570597,Shipped,8,2025-05-29T15:52:34.802342
SHP_0000436,580833,Returned,10,2026-02-12T08:32:04.037826
SHP_0000437,573357,Returned,5,2025-04-03T09:39:24.183442
SHP_0000438,564044,Returned,3,2025-06-16T13:32:06.854256
SHP_0000439,546249,Shipped,8,2025-05-06T14:55:13.501745
SHP_0000440,560257,Returned,5,2025-04-11T12:38:40.740493
SHP_0000441,540098,Shipped,12,2025-11-11T08:12:34.247671
SHP_0000442,550152,Shipped,9,2025-11-28T16:28:55.109271
SHP_0000443,543462,Returned,13,2026-01-28T06:41:02.387587
SHP_0000444,554770,Shipped,13,2025-08-04T19:02:41.427773
SHP_0000445,578085,Processing,12,2025-03-30T05:26:51.808616
SHP_0000446,556208,Returned,2,2025-06-24T16:06:53.107667
SHP_0000447,565241,Delivered,5,2025-08-16T16:16:00.838748
SHP_0000448,559322,Delivered,3,2026-01-15T06:25:33.517788
SHP_0000449,561046,Delivered,13,2025-07-16T11:56:33.618819
SHP_0000450,548312,Delivered,5,2025-09-04T06:11:14.204633
SHP_0000451,565366,Processing,14,2025-11-10T18:01:53.283216
SHP_0000452,558703,Returned,5,2025-03-17T02:12:17.223432
SHP_0000453,574691,Shipped,5,2025-12-04T05:20:28.679296
SHP_0000454,550167,Delivered,9,2025-04-11T04:44:30.232624
SHP_0000455,550304,Returned,4,2025-07-22T05:00:45.476084
SHP_0000456,565777,Delivered,8,2025-10-17T01:30:12.584281
SHP_0000457,575712,Returned,6,2025-07-16T20:38:58.534693
SHP_0000458,581375,Shipped,10,2025-07-22T20:40:08.167742
SHP_0000459,579901,Shipped,9,2025-07-29T16:56:26.660759
SHP_0000460,543998,Processing,4,2025-09-25T12:19:05.206018
SHP_0000461,566295,Processing,11,2025-11-05T15:15:00.072408
SHP_0000462,573366,Shipped,8,2025-07-08T21:15:39.568521
SHP_0000463,579130,Processing,12,2025-12-31T21:16:05.527358
SHP_0000464,554380,Returned,9,2025-10-15T10:24:28.544230
SHP_0000465,576519,Shipped,4,2026-01-12T03:07:33.874876
SHP_0000466,544647,Returned,11,2025-12-12T02:56:29.303750
SHP_0000467,541658,Processing,10,2025-03-04T18:53:03.610045
SHP_0000468,578993,Returned,8,2025-04-09T23:59:05.201050
SHP_0000469,548196,Shipped,9,2025-07-26T19:14:51.615839
SHP_0000470,552266,Shipped,3,2025-05-30T13:20:45.557939
SHP_0000471,565086,Shipped,7,2026-01-08T07:32:40.236516
SHP_0000472,559986,Delivered,12,2025-04-15T21:36:40.250869
SHP_0000473,574953,Shipped,6,2025-07-29T10:23:54.548845
SHP_0000474,544900,Processing,9,2026-02-12T12:50:43.530451
SHP_0000475,563026,Processing,12,2025-03-21T18:42:07.147327
SHP_0000476,539666,Shipped,1,2025-10-28T10:30:05.116231
SHP_0000477,554347,Delivered,7,2025-11-09T09:07:03.699972
SHP_0000478,581098,Delivered,12,2025-07-14T20:09:59.636168
SHP_0000479,545853,Shipped,11,2025-10-23T10:23:14.485730
SHP_0000480,560260,Delivered,6,2025-10-18T12:24:55.454011
SHP_0000481,573905,Delivered,1,2025-07-27T22:35:05.196653
SHP_0000482,581378,Processing,2,2025-03-12T20:47:54.297975
SHP_0000483,549914,Processing,4,2025-02-26T08:43:54.747280
SHP_0000484,537210,Shipped,11,2025-02-25T08:03:46.824881
SHP_0000485,559343,Shipped,14,2025-05-29T16:30:47.617638
SHP_0000486,569847,Shipped,3,2026-01-17T03:59:17.709594
SHP_0000487,572336,Processing,5,2025-10-24T12:13:08.249497
SHP_0000488,545591,Processing,3,2025-07-19T03:57:42.282870
SHP_0000489,563940,Delivered,6,2025-07-14T04:45:56.617066
SHP_0000490,554118,Shipped,6,2025-02-24T06:47:51.717513
SHP_0000491,569677,Processing,11,2025-10-12T02:28:27.641400
SHP_0000492,563538,Processing,4,2025-09-26T09:12:48.627676
SHP_0000493,568671,Delivered,8,2026-01-28T11:43:45.395451
SHP_0000494,545430,Shipped,12,2025-03-26T20:43:41.135579
SHP_0000495,579258,Returned,7,2025-11-24T16:06:56.754970
SHP_0000496,577043,Returned,4,2025-08-10T06:43:14.116292
SHP_0000497,567864,Processing,9,2025-05-31T17:51:44.223680
SHP_0000498,574935,Shipped,8,2025-12-15T15:51:02.551137
SHP_0000499,561025,Returned,11,2025-11-23T18:31:16.052342
SHP_0000500,561680,Shipped,13,2025-08-01T17:10:01.250478
SHP_0000501,545993,Delivered,10,2025-05-03T20:34:17.498079
SHP_0000502,566009,Returned,9,2025-03-22T23:19:16.361069
SHP_0000503,575611,Delivered,6,2025-12-12T18:04:33.038155
SHP_0000504,539422,Delivered,5,2025-07-13T05:47:01.730257
SHP_0000505,537433,Shipped,13,2025-10-04T11:34:57.783648
SHP_0000506,538356,Delivered,14,2025-04-25T07:11:14.469338
SHP_0000507,573110,Delivered,2,2025-10-22T20:02:14.295969
SHP_0000508,572443,Processing,5,2025-04-16T12:47:51.713445
SHP_0000509,570234,Processing,9,2025-05-05T13:50:41.260963
SHP_0000510,540181,Returned,6,2025-09-24T11:07:53.597550
SHP_0000511,560921,Processing,3,2025-03-17T10:57:24.901800
SHP_0000512,555407,Processing,12,2025-07-13T21:42:50.622375
SHP_0000513,568540,Processing,1,2026-01-30T10:25:21.985112
SHP_0000514,544799,Delivered,13,2025-10-30T13:06:14.741262
SHP_0000515,545049,Returned,6,2025-09-18T18:30:21.156800
SHP_0000516,542587,Shipped,11,2026-01-04T10:56:12.544173
SHP_0000517,559328,Shipped,2,2025-10-11T05:27:04.655841
SHP_0000518,576635,Delivered,14,2025-09-19T22:03:32.469981
SHP_0000519,545064,Delivered,8,2025-05-17T05:01:42.928515
SHP_0000520,566673,Returned,13,2025-03-20T16:32:12.519043
SHP_0000521,547002,Returned,2,2026-02-03T04:59:08.797246
SHP_0000522,537335,Shipped,8,2025-07-19T10:12:44.950202
SHP_0000523,554484,Shipped,4,2026-01-29T04:26:31.213117
SHP_0000524,558310,Delivered,14,2026-01-09T15:04:29.221862
SHP_0000525,569838,Delivered,5,2026-02-05T03:42:35.394347
SHP_0000526,574530,Delivered,1,2025-12-22T13:40:15.319438
SHP_0000527,541783,Shipped,10,2026-01-26T19:54:02.356132
SHP_0000528,561698,Returned,2,2026-01-08T05:10:01.660804
SHP_0000529,547812,Returned,4,2025-03-15T04:58:37.865390
SHP_0000530,550280,Processing,2,2025-12-17T13:52:29.975071
SHP_0000531,544802,Delivered,9,2025-04-23T06:24:45.717576
SHP_0000532,541530,Returned,9,2025-05-29T22:02:55.265182
SHP_0000533,560010,Shipped,1,2025-10-15T04:05:58.279338
SHP_0000534,566819,Shipped,12,2025-03-25T12:07:50.274969
SHP_0000535,571404,Delivered,11,2025-04-11T03:45:52.578514
SHP_0000536,558271,Delivered,13,2025-08-21T16:40:49.658677
SHP_0000537,572053,Shipped,4,2025-07-20T17:51:05.971057
SHP_0000538,576894,Returned,9,2025-10-02T10:12:33.556518
SHP_0000539,564187,Delivered,5,2026-02-03T20:22:56.928396
SHP_0000540,540970,Processing,4,2025-04-02T22:57:54.732018
SHP_0000541,553713,Processing,1,2025-11-14T10:19:10.634446
SHP_0000542,566566,Processing,10,2025-03-29T03:10:31.086331
SHP_0000543,572315,Returned,10,2025-04-17T08:21:04.006346
SHP_0000544,580723,Delivered,2,2025-11-15T10:55:06.757867
SHP_0000545,566554,Delivered,4,2025-04-17T00:14:12.843855
SHP_0000546,574295,Returned,10,2025-07-20T07:43:28.854158
SHP_0000547,579910,Shipped,8,2025-10-30T07:02:51.704648
SHP_0000548,549929,Returned,1,2025-04-01T03:22:21.070093
SHP_0000549,566938,Processing,9,2025-05-17T07:11:59.995900
SHP_0000550,581345,Shipped,4,2026-01-26T14:09:03.510368
SHP_0000551,575331,Delivered,13,2025-02-24T16:23:13.453226
SHP_0000552,563032,Returned,3,2025-04-03T08:34:55.007651
SHP_0000553,547562,Processing,1,2025-05-23T12:41:47.581454
SHP_0000554,562886,Returned,5,2025-08-03T23:10:32.498974
SHP_0000555,580178,Delivered,11,2025-12-28T21:54:26.391785
SHP_0000556,574694,Delivered,14,2025-06-28T01:07:21.280164
SHP_0000557,559864,Processing,11,2025-05-16T05:54:52.372213
SHP_0000558,544150,Returned,2,2025-10-17T21:08:22.572502
SHP_0000559,544412,Returned,6,2025-12-23T02:33:36.381855
SHP_0000560,550667,Shipped,2,2025-08-30T23:36:45.495927
SHP_0000561,556970,Processing,5,2025-07-26T06:24:31.073968
SHP_0000562,566408,Returned,13,2025-11-19T22:13:59.362278
SHP_0000563,564723,Processing,4,2025-12-08T09:38:14.771123
SHP_0000564,548860,Delivered,14,2025-10-01T23:29:57.160582
SHP_0000565,576629,Shipped,4,2025-10-07T04:06:02.621250
SHP_0000566,564431,Returned,3,2025-04-25T15:26:27.925471
SHP_0000567,564181,Processing,8,2025-10-19T06:42:13.681653
SHP_0000568,566310,Delivered,5,2025-12-05T06:08:46.718114
SHP_0000569,568659,Delivered,3,2025-09-02T06:25:58.235891
SHP_0000570,541649,Processing,2,2025-09-14T22:40:52.528059
SHP_0000571,551337,Shipped,9,2025-03-11T17:09:58.825305
SHP_0000572,561189,Processing,2,2025-07-18T12:58:40.870077
SHP_0000573,566027,Delivered,12,2025-03-16T22:19:51.542910
SHP_0000574,577025,Processing,13,2025-05-02T19:41:49.564763
SHP_0000575,570088,Returned,5,2025-12-11T06:50:17.720565
SHP_0000576,544921,Returned,8,2025-12-23T19:26:58.718284
SHP_0000577,576236,Processing,1,2025-07-06T20:09:39.605597
SHP_0000578,575334,Returned,12,2025-12-28T17:38:49.801806
SHP_0000579,547940,Processing,2,2025-04-03T06:30:29.517652
SHP_0000580,542542,Shipped,3,2026-01-30T04:22:32.419620
SHP_0000581,567980,Processing,9,2025-10-23T01:19:03.526864
SHP_0000582,574277,Returned,1,2025-04-06T09:11:13.079292
SHP_0000583,554088,Processing,6,2025-10-07T16:41:46.248244
SHP_0000584,575221,Processing,5,2025-11-16T22:20:40.766035
SHP_0000585,569853,Returned,5,2025-06-18T13:08:11.361071
SHP_0000586,572860,Shipped,2,2025-04-25T10:49:46.670557
SHP_0000587,566021,Delivered,13,2025-04-05T12:20:59.073602
SHP_0000588,572565,Delivered,10,2025-05-28T09:49:06.179543
SHP_0000589,566670,Processing,7,2025-04-03T10:10:36.549802
SHP_0000590,552263,Processing,1,2025-08-05T19:10:56.457960
SHP_0000591,569948,Returned,2,2025-02-26T08:41:46.846118
SHP_0000592,564202,Delivered,10,2025-10-28T03:25:59.556545
SHP_0000593,574304,Shipped,2,2025-12-27T06:58:02.486594
SHP_0000594,581381,Returned,7,2025-10-22T04:41:25.984234
SHP_0000595,554633,Delivered,9,2025-10-01T04:47:21.724586
SHP_0000596,550158,Delivered,11,2025-08-26T05:32:32.212437
SHP_0000597,577546,Returned,4,2025-07-27T09:13:54.969229
SHP_0000598,546874,Returned,5,2025-02-25T09:56:43.631228
SHP_0000599,581479,Delivered,8,2025-04-29T13:01:48.746696
SHP_0000600,565643,Returned,14,2025-09-06T13:00:49.129452
SHP_0000601,580988,Delivered,5,2025-05-17T21:49:42.496374
SHP_0000602,573095,Returned,8,2025-06-10T23:22:15.343711
SHP_0000603,576370,Processing,12,2025-03-28T03:38:53.740544
SHP_0000604,546255,Returned,8,2025-12-30T08:53:21.134182
SHP_0000605,536382,Shipped,10,2025-05-10T15:14:25.716091
SHP_0000606,536531,Processing,14,2026-01-20T12:07:09.198832
SHP_0000607,559361,Delivered,9,2025-09-23T18:33:57.130253
SHP_0000608,574703,Processing,3,2025-08-05T22:13:54.691485
SHP_0000609,555815,Returned,2,2025-07-25T11:47:01.840771
SHP_0000610,565491,Processing,12,2026-01-27T05:32:14.540468
SHP_0000611,569683,Processing,2,2025-12-18T09:57:54.954937
SHP_0000612,550015,Returned,14,2025-05-24T12:50:18.703507
SHP_0000613,552257,Shipped,4,2025-03-31T17:36:51.394453
SHP_0000614,553835,Returned,6,2025-07-21T05:23:16.353859
SHP_0000615,568132,Shipped,6,2025-03-06T19:03:56.907133
SHP_0000616,577165,Shipped,10,2025-08-15T18:35:15.777572
SHP_0000617,537868,Delivered,7,2026-01-31T19:03:59.796545
SHP_0000618,567462,Processing,3,2025-06-01T21:11:21.850303
SHP_0000619,547922,Delivered,8,2026-01-28T01:02:22.535328
SHP_0000620,571255,Processing,12,2025-11-07T00:44:26.565387
SHP_0000621,580595,Returned,3,2025-06-30T01:10:00.997164
SHP_0000622,546642,Delivered,8,2025-08-12T01:15:01.445460
SHP_0000623,539395,Delivered,5,2025-07-03T06:58:48.201552
SHP_0000624,566170,Delivered,10,2025-10-27T11:27:46.681918
SHP_0000625,556467,Delivered,5,2025-10-10T19:05:08.658876
SHP_0000626,551885,Processing,14,2025-11-23T18:33:44.746133
SHP_0000627,571294,Returned,2,2025-03-26T20:52:43.985401
SHP_0000628,565125,Shipped,2,2025-08-12T11:16:07.368009
SHP_0000629,544805,Shipped,10,2025-05-14T02:06:20.514708
SHP_0000630,557622,Shipped,7,2025-05-16T10:23:19.194970
SHP_0000631,553049,Delivered,10,2025-08-30T09:51:11.086779
SHP_0000632,537603,Delivered,9,2025-07-03T00:22:01.189064
SHP_0000633,563264,Delivered,6,2025-09-19T01:22:20.995212
SHP_0000634,568391,Returned,7,2025-12-14T19:48:03.739151
SHP_0000635,570243,Delivered,6,2025-07-02T02:07:03.421036
SHP_0000636,572056,Returned,4,2025-02-12T15:33:03.932458
SHP_0000637,555392,Shipped,14,2025-12-21T03:24:03.955654
SHP_0000638,546883,Processing,14,2026-01-16T22:52:24.814026
SHP_0000639,565756,Processing,8,2025-09-29T20:39:30.853575
SHP_0000640,568239,Processing,1,2025-10-04T20:06:23.793337
SHP_0000641,575203,Processing,1,2025-09-22T21:34:09.921501
SHP_0000642,543492,Processing,3,2025-02-18T01:45:26.490178
SHP_0000643,575340,Processing,5,2025-03-23T04:35:36.291186
SHP_0000644,574920,Returned,6,2025-06-07T19:14:55.049640
SHP_0000645,564041,Shipped,5,2025-12-28T12:03:27.539006
SHP_0000646,558700,Processing,5,2026-02-09T05:05:03.421814
SHP_0000647,566560,Returned,12,2025-08-20T14:57:08.343821
SHP_0000648,581125,Delivered,9,2026-01-08T11:40:43.170763
SHP_0000649,545820,Shipped,14,2025-11-21T14:30:47.604023
SHP_0000650,575483,Returned,8,2025-03-27T01:13:12.088186
SHP_0000651,562216,Delivered,8,2025-11-23T16:59:06.250210
SHP_0000652,550831,Delivered,4,2025-10-27T16:14:59.914850
SHP_0000653,581488,Delivered,10,2025-06-12T08:54:00.656807
SHP_0000654,574917,Processing,11,2025-02-15T14:20:09.818161
SHP_0000655,580175,Returned,11,2025-08-16T16:15:47.222316
SHP_0000656,537192,Shipped,3,2026-01-08T18:10:46.440602
SHP_0000657,566429,Shipped,12,2025-05-01T13:08:24.605181
SHP_0000658,538097,Processing,14,2025-12-27T12:04:41.420775
SHP_0000659,566667,Returned,8,2025-06-07T03:24:49.576000
SHP_0000660,536394,Processing,4,2025-05-27T16:31:01.337060
SHP_0000661,548333,Shipped,8,2025-05-12T12:34:46.401730
SHP_0000662,562106,Delivered,8,2025-11-12T23:44:09.627946
SHP_0000663,570225,Delivered,3,2026-01-23T17:55:24.435547
SHP_0000664,558533,Returned,8,2025-10-03T05:37:47.175686
SHP_0000665,577168,Returned,13,2025-11-01T22:56:15.752322
SHP_0000666,555547,Shipped,5,2025-03-07T00:02:41.303940
SHP_0000667,561192,Returned,7,2025-07-14T05:10:12.405406
SHP_0000668,570374,Returned,11,2025-08-31T21:20:21.706543
SHP_0000669,572857,Shipped,6,2025-09-10T22:39:38.319047
SHP_0000670,560897,Returned,11,2025-06-08T02:14:59.690868
SHP_0000671,575745,Returned,9,2025-12-07T19:12:32.252710
SHP_0000672,562609,Shipped,5,2025-04-08T05:08:57.275471
SHP_0000673,579672,Delivered,6,2025-09-17T02:31:44.210522
SHP_0000674,555916,Returned,1,2025-02-13T02:42:17.261733
SHP_0000675,540482,Processing,13,2025-09-15T20:38:22.659581
SHP_0000676,553043,Delivered,7,2025-09-07T06:43:17.855491
SHP_0000677,574009,Delivered,6,2026-01-21T07:46:36.709275
SHP_0000678,554121,Shipped,11,2026-02-09T05:53:11.927180
SHP_0000679,545460,Shipped,4,2025-02-21T12:55:08.587499
SHP_0000680,564476,Processing,12,2025-03-20T22:01:45.497386
SHP_0000681,557881,Returned,12,2025-03-06T14:04:07.909715
SHP_0000682,561686,Delivered,11,2026-02-02T11:20:52.987916
SHP_0000683,560284,Returned,3,2026-01-17T18:43:32.738976
SHP_0000684,546502,Processing,13,2025-12-08T20:40:41.019433
SHP_0000685,547154,Shipped,14,2026-02-06T11:41:48.995411
SHP_0000686,555818,Shipped,6,2025-03-22T09:48:23.566465
SHP_0000687,555946,Returned,4,2025-07-18T12:51:12.549171
SHP_0000688,565914,Delivered,13,2025-09-19T19:39:08.737835
SHP_0000689,574262,Processing,6,2025-02-15T07:51:03.571549
SHP_0000690,565759,Processing,11,2025-04-21T11:27:54.253821
SHP_0000691,575069,Returned,12,2025-10-16T18:56:18.647826
SHP_0000692,548711,Returned,6,2025-07-14T15:19:35.980655
SHP_0000693,574536,Delivered,11,2025-12-08T10:29:18.141366
SHP_0000694,575706,Returned,4,2026-01-06T13:16:25.547834
SHP_0000695,552251,Delivered,11,2025-06-13T06:24:33.600298
SHP_0000696,559885,Shipped,5,2025-03-30T14:58:52.614487
SHP_0000697,564056,Delivered,2,2025-09-10T10:52:55.642276
SHP_0000698,553576,Processing,4,2025-08-28T06:13:09.528918
SHP_0000699,560894,Delivered,4,2026-02-09T10:55:22.663002
SHP_0000700,574655,Returned,11,2025-06-09T09:43:51.654367
SHP_0000701,562767,Returned,7,2025-12-17T22:37:03.352407
SHP_0000702,556482,Shipped,13,2025-10-31T18:12:32.117563
SHP_0000703,559861,Delivered,3,2025-09-02T06:01:19.723257
SHP_0000704,571032,Delivered,1,2025-11-23T11:46:19.892374
SHP_0000705,549256,Delivered,5,2025-10-04T08:38:25.999309
SHP_0000706,579133,Delivered,5,2025-08-06T12:04:23.049965
SHP_0000707,567849,Processing,5,2025-10-15T04:12:10.242921
SHP_0000708,562213,Processing,2,2025-02-17T07:56:03.106861
SHP_0000709,553183,Shipped,10,2025-09-26T09:15:14.139366
SHP_0000710,553853,Shipped,3,2025-10-04T05:17:26.365171
SHP_0000711,568915,Delivered,2,2025-06-01T13:20:00.276395
SHP_0000712,545987,Shipped,14,2025-03-06T15:54:40.657541
SHP_0000713,537067,Processing,14,2026-02-06T15:21:52.751334
SHP_0000714,564440,Delivered,9,2025-06-05T10:59:50.359855
SHP_0000715,578999,Returned,8,2025-10-01T20:18:54.699201
SHP_0000716,575733,Returned,7,2025-11-02T17:53:26.349602
SHP_0000717,581476,Processing,11,2025-03-15T12:50:51.758827
SHP_0000718,536671,Shipped,9,2025-04-02T16:02:51.723154
SHP_0000719,573360,Shipped,11,2025-08-19T02:46:58.679936
SHP_0000720,572833,Delivered,5,2025-08-24T14:02:53.806580
SHP_0000721,552278,Returned,8,2025-07-17T15:04:29.807037
SHP_0000722,548979,Processing,12,2025-08-20T18:00:25.559302
SHP_0000723,557265,Shipped,3,2025-12-04T23:40:19.394287
SHP_0000724,537865,Delivered,3,2025-04-24T09:58:08.447827
SHP_0000725,563934,Shipped,10,2025-06-01T14:58:29.983347
SHP_0000726,541247,Returned,6,2025-09-06T22:16:29.833927
SHP_0000727,558432,Processing,2,2025-07-05T12:51:51.611478
SHP_0000728,564732,Shipped,4,2025-06-25T23:53:47.450409
SHP_0000729,574962,Shipped,1,2025-02-14T14:06:43.626853
SHP_0000730,575087,Shipped,13,2025-07-14T23:30:52.743169
SHP_0000731,575206,Shipped,12,2025-04-03T01:01:02.255069
SHP_0000732,554490,Delivered,8,2025-08-11T00:51:30.390046
SHP_0000733,579002,Shipped,8,2026-01-20T17:49:23.216886
SHP_0000734,581485,Shipped,11,2026-01-16T01:53:06.787712
SHP_0000735,581253,Shipped,7,2025-02-27T09:32:33.186836
SHP_0000736,543739,Delivered,11,2025-06-14T05:16:00.564996
SHP_0000737,542712,Returned,2,2025-02-15T02:12:28.257217
SHP_0000738,554487,Delivered,5,2025-11-03T20:56:26.246595
SHP_0000739,563910,Shipped,9,2025-06-09T02:27:10.516496
SHP_0000740,575849,Returned,7,2025-03-04T16:29:46.048915
SHP_0000741,567459,Delivered,14,2025-06-18T05:31:12.691101
SHP_0000742,570246,Shipped,10,2026-02-05T11:32:02.659033
SHP_0000743,571669,Shipped,6,2025-07-12T01:09:48.696277
SHP_0000744,572452,Shipped,10,2025-07-25T14:09:42.983429
SHP_0000745,552269,Processing,12,2025-10-03T15:57:13.775442
SHP_0000746,573911,Delivered,3,2025-03-11T05:27:45.644428
SHP_0000747,572077,Processing,7,2025-08-07T15:14:15.773075
SHP_0000748,539303,Processing,12,2025-02-23T13:18:08.928406
SHP_0000749,536528,Returned,9,2025-06-01T10:08:22.606070
SHP_0000750,557131,Delivered,8,2025-09-29T12:51:53.699895
SHP_0000751,564839,Returned,6,2025-02-19T01:22:34.808449
SHP_0000752,550560,Shipped,4,2025-06-18T23:02:47.770811
SHP_0000753,545555,Processing,10,2025-12-27T20:23:01.757724
SHP_0000754,552287,Shipped,4,2025-09-22T18:29:45.288594
SHP_0000755,553055,Returned,12,2025-09-06T05:01:55.970341
SHP_0000756,556053,Shipped,8,2025-08-08T10:57:37.186606
SHP_0000757,557485,Shipped,10,2025-05-19T14:19:25.062634
SHP_0000758,566432,Shipped,4,2025-12-12T12:58:55.076344
SHP_0000759,573500,Returned,2,2025-06-20T18:25:27.939366
SHP_0000760,580303,Processing,3,2025-10-09T10:54:35.412313
SHP_0000761,571916,Returned,10,2025-11-06T01:32:31.118283
SHP_0000762,554091,Delivered,10,2026-01-29T23:29:10.194586
SHP_0000763,571663,Delivered,9,2025-09-23T14:19:09.622447
SHP_0000764,539044,Shipped,4,2026-01-09T23:40:02.058003
SHP_0000765,547669,Shipped,5,2025-04-20T22:05:45.082380
SHP_0000766,571288,Processing,12,2025-10-16T15:32:38.573908
SHP_0000767,537567,Processing,12,2025-08-10T17:49:04.566968
SHP_0000768,571943,Shipped,7,2026-01-11T21:21:22.952211
SHP_0000769,571779,Processing,7,2025-06-25T18:29:56.518877
SHP_0000770,575602,Returned,13,2025-10-16T23:50:43.057094
SHP_0000771,560236,Shipped,14,2025-06-24T21:47:06.526704
SHP_0000772,566274,Returned,2,2025-03-20T09:13:50.710885
SHP_0000773,549911,Returned,8,2025-08-08T13:29:55.879042
SHP_0000774,545725,Delivered,10,2025-03-01T15:29:44.363297
SHP_0000775,580687,Delivered,2,2025-12-08T17:51:24.706287
SHP_0000776,569558,Processing,4,2025-03-29T02:22:17.605254
SHP_0000777,558539,Returned,2,2025-03-11T21:33:28.414522
